HRRCITY,Staffed All Beds,Staffed ICU Beds,Licensed All Beds,Estimated Beds Available (Conventional),Estimated Additional Ventilators Required (Conventional),Physicians Required to Staff Beds (Conventional) - Lower,Physicians Required to Staff Beds (Conventional) - Upper,Respiratory Therapists Required to Staff Beds (Conventional) - Lower,Respiratory Therapists Required to Staff Beds (Conventional) - Upper,Critical Care Nurses Required to Staff Beds (Conventional) - Lower,Critical Care Nurses Required to Staff Beds (Conventional) - Upper,Estimated Beds Available (Contingency),Estimated Additional Ventilators Required (Contingency),Physicians Required to Staff Beds (Contingency) - Lower,Physicians Required to Staff Beds (Contingency) - Upper,Respiratory Therapists Required to Staff Beds (Contingency) - Lower,Respiratory Therapists Required to Staff Beds (Contingency) - Upper,Critical Care Nurses Required to Staff Beds (Contingency) - Lower,Critical Care Nurses Required to Staff Beds (Contingency) - Upper,Estimated Beds Available (Crisis),Estimated Additional Ventilators Required (Crisis),Physicians Required to Staff Beds (Crisis) - Lower,Physicians Required to Staff Beds (Crisis) - Upper,Respiratory Therapists Required to Staff Beds (Crisis) - Lower,Respiratory Therapists Required to Staff Beds (Crisis) - Upper,Critical Care Nurses Required to Staff Beds (Crisis) - Lower,Critical Care Nurses Required to Staff Beds (Crisis) - Upper,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Population,Population (20+),Population (65+),Staffed All Beds [Per 1000 People],Staffed All Beds [Per 1000 Adults (20+)],Staffed All Beds [Per 1000 Elderly (65+)],Staffed ICU Beds [Per 1000 People],Staffed ICU Beds [Per 1000 Adults (20+)],Staffed ICU Beds [Per 1000 Elderly (65+)],Licensed All Beds [Per 1000 People],Licensed All Beds [Per 1000 Adults (20+)],Licensed All Beds [Per 1000 Elderly (65+)],Estimated Beds Available (Conventional) [Per 1000 People],Estimated Beds Available (Conventional) [Per 1000 Adults (20+)],Estimated Beds Available (Conventional) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Conventional) [Per 1000 People],Estimated Additional Ventilators Required (Conventional) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Conventional) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 People],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 People],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Conventional) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Conventional) - Upper [Per 1000 Elderly (65+)],Estimated Beds Available (Contingency) [Per 1000 People],Estimated Beds Available (Contingency) [Per 1000 Adults (20+)],Estimated Beds Available (Contingency) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Contingency) [Per 1000 People],Estimated Additional Ventilators Required (Contingency) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Contingency) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 People],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 People],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Contingency) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Contingency) - Upper [Per 1000 Elderly (65+)],Estimated Beds Available (Crisis) [Per 1000 People],Estimated Beds Available (Crisis) [Per 1000 Adults (20+)],Estimated Beds Available (Crisis) [Per 1000 Elderly (65+)],Estimated Additional Ventilators Required (Crisis) [Per 1000 People],Estimated Additional Ventilators Required (Crisis) [Per 1000 Adults (20+)],Estimated Additional Ventilators Required (Crisis) [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 People],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 People],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Physicians Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 People],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 People],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Respiratory Therapists Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 People],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Crisis) - Lower [Per 1000 Elderly (65+)],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 People],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 Adults (20+)],Critical Care Nurses Required to Staff Beds (Crisis) - Upper [Per 1000 Elderly (65+)]
NC- HICKORY,536.0,64.0,723.0,25,0,3,3,3,3,7,7,80,0,3,3,3,4,10,10,384,0,5,5,17,27,103,103,0.46,0.61,278847.2960763751,213263.92189937274,52106.689483234884,1.922,2.513,10.287,0.23,0.3,1.228,2.593,3.39,13.875,0.09,0.117,0.48,0.0,0.0,0.0,0.011,0.014,0.058,0.011,0.014,0.058,0.011,0.014,0.058,0.011,0.014,0.058,0.025,0.033,0.134,0.025,0.033,0.134,0.287,0.375,1.535,0.0,0.0,0.0,0.011,0.014,0.058,0.011,0.014,0.058,0.011,0.014,0.058,0.014,0.019,0.077,0.036,0.047,0.192,0.036,0.047,0.192,1.377,1.801,7.369,0.0,0.0,0.0,0.018,0.023,0.096,0.018,0.023,0.096,0.061,0.08,0.326,0.097,0.127,0.518,0.369,0.483,1.977,0.369,0.483,1.977
NC- RALEIGH,4635.0,375.0,5307.0,153,0,23,23,23,25,45,45,488,0,23,25,26,30,67,67,1990,541,29,29,89,128,512,512,0.61,0.59,2273773.170428016,1666932.0390345054,304036.0507319044,2.038,2.781,15.245,0.165,0.225,1.233,2.334,3.184,17.455,0.067,0.092,0.503,0.0,0.0,0.0,0.01,0.014,0.076,0.01,0.014,0.076,0.01,0.014,0.076,0.011,0.015,0.082,0.02,0.027,0.148,0.02,0.027,0.148,0.215,0.293,1.605,0.0,0.0,0.0,0.01,0.014,0.076,0.011,0.015,0.082,0.011,0.016,0.086,0.013,0.018,0.099,0.029,0.04,0.22,0.029,0.04,0.22,0.875,1.194,6.545,0.238,0.325,1.779,0.013,0.017,0.095,0.013,0.017,0.095,0.039,0.053,0.293,0.056,0.077,0.421,0.225,0.307,1.684,0.225,0.307,1.684
NC- WILMINGTON,1044.0,90.0,1298.0,32,0,8,8,8,8,11,11,102,0,8,8,8,8,15,15,428,124,8,8,18,27,98,98,0.68,0.64,511936.81868621527,403181.44019458594,111082.79607063429,2.039,2.589,9.398,0.176,0.223,0.81,2.535,3.219,11.685,0.063,0.079,0.288,0.0,0.0,0.0,0.016,0.02,0.072,0.016,0.02,0.072,0.016,0.02,0.072,0.016,0.02,0.072,0.021,0.027,0.099,0.021,0.027,0.099,0.199,0.253,0.918,0.0,0.0,0.0,0.016,0.02,0.072,0.016,0.02,0.072,0.016,0.02,0.072,0.016,0.02,0.072,0.029,0.037,0.135,0.029,0.037,0.135,0.836,1.062,3.853,0.242,0.308,1.116,0.016,0.02,0.072,0.016,0.02,0.072,0.035,0.045,0.162,0.053,0.067,0.243,0.191,0.243,0.882,0.191,0.243,0.882
NC- WINSTON-SALEM,3223.0,355.0,3905.0,34,0,19,19,19,19,26,26,106,0,19,19,19,19,34,34,1414,337,20,20,59,86,351,351,0.62,0.9,1151087.644879234,871422.181284393,209616.74411549073,2.8,3.699,15.376,0.308,0.407,1.694,3.392,4.481,18.629,0.03,0.039,0.162,0.0,0.0,0.0,0.017,0.022,0.091,0.017,0.022,0.091,0.017,0.022,0.091,0.017,0.022,0.091,0.023,0.03,0.124,0.023,0.03,0.124,0.092,0.122,0.506,0.0,0.0,0.0,0.017,0.022,0.091,0.017,0.022,0.091,0.017,0.022,0.091,0.017,0.022,0.091,0.03,0.039,0.162,0.03,0.039,0.162,1.228,1.623,6.746,0.293,0.387,1.608,0.017,0.023,0.095,0.017,0.023,0.095,0.051,0.068,0.281,0.075,0.099,0.41,0.305,0.403,1.674,0.305,0.403,1.674
ND- BISMARCK,730.0,80.0,854.0,41,0,18,18,18,19,26,26,130,0,19,19,20,20,33,33,435,200,18,18,25,36,132,132,0.5,0.49,237867.0170049348,174852.84559383558,40988.490401361,3.069,4.175,17.81,0.336,0.458,1.952,3.59,4.884,20.835,0.172,0.234,1.0,0.0,0.0,0.0,0.076,0.103,0.439,0.076,0.103,0.439,0.076,0.103,0.439,0.08,0.109,0.464,0.109,0.149,0.634,0.109,0.149,0.634,0.547,0.743,3.172,0.0,0.0,0.0,0.08,0.109,0.464,0.08,0.109,0.464,0.084,0.114,0.488,0.084,0.114,0.488,0.139,0.189,0.805,0.139,0.189,0.805,1.829,2.488,10.613,0.841,1.144,4.879,0.076,0.103,0.439,0.076,0.103,0.439,0.105,0.143,0.61,0.151,0.206,0.878,0.555,0.755,3.22,0.555,0.755,3.22
ND- FARGO MOORHEAD -MN,2176.0,140.0,2366.0,42,0,36,36,36,36,39,39,131,0,36,36,36,36,44,44,1290,928,42,42,78,116,435,435,0.39,0.71,553278.6954056829,409516.65787830175,94759.53942964753,3.933,5.314,22.963,0.253,0.342,1.477,4.276,5.778,24.968,0.076,0.103,0.443,0.0,0.0,0.0,0.065,0.088,0.38,0.065,0.088,0.38,0.065,0.088,0.38,0.065,0.088,0.38,0.07,0.095,0.412,0.07,0.095,0.412,0.237,0.32,1.382,0.0,0.0,0.0,0.065,0.088,0.38,0.065,0.088,0.38,0.065,0.088,0.38,0.065,0.088,0.38,0.08,0.107,0.464,0.08,0.107,0.464,2.332,3.15,13.613,1.677,2.266,9.793,0.076,0.103,0.443,0.076,0.103,0.443,0.141,0.19,0.823,0.21,0.283,1.224,0.786,1.062,4.591,0.786,1.062,4.591
ND- GRAND FORKS,654.0,31.0,679.0,16,0,17,17,17,17,20,20,51,0,17,17,17,17,22,22,406,247,17,17,23,34,135,135,0.39,0.48,160972.09633798286,119019.8690612573,26646.39186517128,4.063,5.495,24.544,0.193,0.26,1.163,4.218,5.705,25.482,0.099,0.134,0.6,0.0,0.0,0.0,0.106,0.143,0.638,0.106,0.143,0.638,0.106,0.143,0.638,0.106,0.143,0.638,0.124,0.168,0.751,0.124,0.168,0.751,0.317,0.428,1.914,0.0,0.0,0.0,0.106,0.143,0.638,0.106,0.143,0.638,0.106,0.143,0.638,0.106,0.143,0.638,0.137,0.185,0.826,0.137,0.185,0.826,2.522,3.411,15.237,1.534,2.075,9.27,0.106,0.143,0.638,0.106,0.143,0.638,0.143,0.193,0.863,0.211,0.286,1.276,0.839,1.134,5.066,0.839,1.134,5.066
ND- MINOT,371.0,19.0,371.0,8,0,10,10,10,10,11,11,27,0,10,10,10,10,12,12,180,107,10,10,12,15,47,47,0.51,0.56,153849.46098278358,110782.7677710074,21207.92966190094,2.411,3.349,17.493,0.123,0.172,0.896,2.411,3.349,17.493,0.052,0.072,0.377,0.0,0.0,0.0,0.065,0.09,0.472,0.065,0.09,0.472,0.065,0.09,0.472,0.065,0.09,0.472,0.071,0.099,0.519,0.071,0.099,0.519,0.175,0.244,1.273,0.0,0.0,0.0,0.065,0.09,0.472,0.065,0.09,0.472,0.065,0.09,0.472,0.065,0.09,0.472,0.078,0.108,0.566,0.078,0.108,0.566,1.17,1.625,8.487,0.695,0.966,5.045,0.065,0.09,0.472,0.065,0.09,0.472,0.078,0.108,0.566,0.097,0.135,0.707,0.305,0.424,2.216,0.305,0.424,2.216
NE- LINCOLN,2046.0,116.0,2184.0,32,0,40,40,40,40,41,41,104,0,40,40,40,40,45,45,1047,586,41,41,57,85,319,319,0.51,0.72,613847.0424688907,452175.496653614,103691.29773594088,3.333,4.525,19.732,0.189,0.257,1.119,3.558,4.83,21.063,0.052,0.071,0.309,0.0,0.0,0.0,0.065,0.088,0.386,0.065,0.088,0.386,0.065,0.088,0.386,0.065,0.088,0.386,0.067,0.091,0.395,0.067,0.091,0.395,0.169,0.23,1.003,0.0,0.0,0.0,0.065,0.088,0.386,0.065,0.088,0.386,0.065,0.088,0.386,0.065,0.088,0.386,0.073,0.1,0.434,0.073,0.1,0.434,1.706,2.315,10.097,0.955,1.296,5.651,0.067,0.091,0.395,0.067,0.091,0.395,0.093,0.126,0.55,0.138,0.188,0.82,0.52,0.705,3.076,0.52,0.705,3.076
NE- OMAHA,3949.0,376.0,4880.0,154,0,60,60,60,61,86,86,489,0,61,62,64,66,108,108,2328,1011,64,64,116,173,701,701,0.5,0.59,1372182.7000498418,992044.2671535449,211224.16438386613,2.878,3.981,18.696,0.274,0.379,1.78,3.556,4.919,23.103,0.112,0.155,0.729,0.0,0.0,0.0,0.044,0.06,0.284,0.044,0.06,0.284,0.044,0.06,0.284,0.044,0.061,0.289,0.063,0.087,0.407,0.063,0.087,0.407,0.356,0.493,2.315,0.0,0.0,0.0,0.044,0.061,0.289,0.045,0.062,0.294,0.047,0.065,0.303,0.048,0.067,0.312,0.079,0.109,0.511,0.079,0.109,0.511,1.697,2.347,11.021,0.737,1.019,4.786,0.047,0.065,0.303,0.047,0.065,0.303,0.085,0.117,0.549,0.126,0.174,0.819,0.511,0.707,3.319,0.511,0.707,3.319
NH- LEBANON,1051.0,105.0,1320.0,47,0,19,19,20,20,29,29,156,0,20,21,21,22,38,38,490,223,19,19,25,32,116,116,0.65,0.54,404995.8284019191,320409.6385688096,86519.1780034754,2.595,3.28,12.148,0.259,0.328,1.214,3.259,4.12,15.257,0.116,0.147,0.543,0.0,0.0,0.0,0.047,0.059,0.22,0.047,0.059,0.22,0.049,0.062,0.231,0.049,0.062,0.231,0.072,0.091,0.335,0.072,0.091,0.335,0.385,0.487,1.803,0.0,0.0,0.0,0.049,0.062,0.231,0.052,0.066,0.243,0.052,0.066,0.243,0.054,0.069,0.254,0.094,0.119,0.439,0.094,0.119,0.439,1.21,1.529,5.663,0.551,0.696,2.577,0.047,0.059,0.22,0.047,0.059,0.22,0.062,0.078,0.289,0.079,0.1,0.37,0.286,0.362,1.341,0.286,0.362,1.341
NH- MANCHESTER,1846.0,137.0,2333.0,54,0,19,19,19,19,24,24,173,0,19,19,19,20,33,33,714,159,20,20,30,42,149,149,0.68,0.61,931497.846805788,728205.2693035218,164719.77024846803,1.982,2.535,11.207,0.147,0.188,0.832,2.505,3.204,14.163,0.058,0.074,0.328,0.0,0.0,0.0,0.02,0.026,0.115,0.02,0.026,0.115,0.02,0.026,0.115,0.02,0.026,0.115,0.026,0.033,0.146,0.026,0.033,0.146,0.186,0.238,1.05,0.0,0.0,0.0,0.02,0.026,0.115,0.02,0.026,0.115,0.02,0.026,0.115,0.021,0.027,0.121,0.035,0.045,0.2,0.035,0.045,0.2,0.767,0.98,4.335,0.171,0.218,0.965,0.021,0.027,0.121,0.021,0.027,0.121,0.032,0.041,0.182,0.045,0.058,0.255,0.16,0.205,0.905,0.16,0.205,0.905
NJ- CAMDEN,7793.0,652.0,8962.0,254,0,35,35,36,39,77,77,817,0,39,41,44,47,114,114,3014,267,38,38,104,149,560,560,0.67,0.61,2718157.549538654,2058688.5981914315,491282.33248856844,2.867,3.785,15.863,0.24,0.317,1.327,3.297,4.353,18.242,0.093,0.123,0.517,0.0,0.0,0.0,0.013,0.017,0.071,0.013,0.017,0.071,0.013,0.017,0.073,0.014,0.019,0.079,0.028,0.037,0.157,0.028,0.037,0.157,0.301,0.397,1.663,0.0,0.0,0.0,0.014,0.019,0.079,0.015,0.02,0.083,0.016,0.021,0.09,0.017,0.023,0.096,0.042,0.055,0.232,0.042,0.055,0.232,1.109,1.464,6.135,0.098,0.13,0.543,0.014,0.018,0.077,0.014,0.018,0.077,0.038,0.051,0.212,0.055,0.072,0.303,0.206,0.272,1.14,0.206,0.272,1.14
NJ- HACKENSACK,2819.0,165.0,4374.0,90,0,14,14,14,16,34,34,289,0,15,16,17,20,50,50,1505,388,19,19,56,86,342,342,0.68,0.45,1014638.9779659952,763250.8732767686,159110.08552551182,2.778,3.693,17.717,0.163,0.216,1.037,4.311,5.731,27.49,0.089,0.118,0.566,0.0,0.0,0.0,0.014,0.018,0.088,0.014,0.018,0.088,0.014,0.018,0.088,0.016,0.021,0.101,0.034,0.045,0.214,0.034,0.045,0.214,0.285,0.379,1.816,0.0,0.0,0.0,0.015,0.02,0.094,0.016,0.021,0.101,0.017,0.022,0.107,0.02,0.026,0.126,0.049,0.066,0.314,0.049,0.066,0.314,1.483,1.972,9.459,0.382,0.508,2.439,0.019,0.025,0.119,0.019,0.025,0.119,0.055,0.073,0.352,0.085,0.113,0.541,0.337,0.448,2.149,0.337,0.448,2.149
NJ- MORRISTOWN,2705.0,147.0,2902.0,54,0,12,12,12,12,21,21,176,0,12,13,13,15,29,29,981,337,16,16,42,60,232,232,0.65,0.63,1247401.9755160587,945044.8641677855,201161.68719508522,2.169,2.862,13.447,0.118,0.156,0.731,2.326,3.071,14.426,0.043,0.057,0.268,0.0,0.0,0.0,0.01,0.013,0.06,0.01,0.013,0.06,0.01,0.013,0.06,0.01,0.013,0.06,0.017,0.022,0.104,0.017,0.022,0.104,0.141,0.186,0.875,0.0,0.0,0.0,0.01,0.013,0.06,0.01,0.014,0.065,0.01,0.014,0.065,0.012,0.016,0.075,0.023,0.031,0.144,0.023,0.031,0.144,0.786,1.038,4.877,0.27,0.357,1.675,0.013,0.017,0.08,0.013,0.017,0.08,0.034,0.044,0.209,0.048,0.063,0.298,0.186,0.245,1.153,0.186,0.245,1.153
NJ- NEW BRUNSWICK,2816.0,242.0,3486.0,93,0,10,10,11,12,31,31,299,0,11,14,14,17,46,46,1119,99,12,12,34,50,202,202,0.67,0.61,1101883.0953793884,831787.2293356042,166888.09253398483,2.556,3.385,16.874,0.22,0.291,1.45,3.164,4.191,20.888,0.084,0.112,0.557,0.0,0.0,0.0,0.009,0.012,0.06,0.009,0.012,0.06,0.01,0.013,0.066,0.011,0.014,0.072,0.028,0.037,0.186,0.028,0.037,0.186,0.271,0.359,1.792,0.0,0.0,0.0,0.01,0.013,0.066,0.013,0.017,0.084,0.013,0.017,0.084,0.015,0.02,0.102,0.042,0.055,0.276,0.042,0.055,0.276,1.016,1.345,6.705,0.09,0.119,0.593,0.011,0.014,0.072,0.011,0.014,0.072,0.031,0.041,0.204,0.045,0.06,0.3,0.183,0.243,1.21,0.183,0.243,1.21
NJ- NEWARK,3622.0,361.0,5367.0,166,0,15,15,17,21,53,53,540,0,18,22,24,29,79,79,1665,77,15,15,49,76,287,287,0.72,0.53,1402860.2126639995,1052765.8566908352,186594.73573863268,2.582,3.44,19.411,0.257,0.343,1.935,3.826,5.098,28.763,0.118,0.158,0.89,0.0,0.0,0.0,0.011,0.014,0.08,0.011,0.014,0.08,0.012,0.016,0.091,0.015,0.02,0.113,0.038,0.05,0.284,0.038,0.05,0.284,0.385,0.513,2.894,0.0,0.0,0.0,0.013,0.017,0.096,0.016,0.021,0.118,0.017,0.023,0.129,0.021,0.028,0.155,0.056,0.075,0.423,0.056,0.075,0.423,1.187,1.582,8.923,0.055,0.073,0.413,0.011,0.014,0.08,0.011,0.014,0.08,0.035,0.047,0.263,0.054,0.072,0.407,0.205,0.273,1.538,0.205,0.273,1.538
NJ- PATERSON,853.0,84.0,938.0,18,0,2,2,2,2,2,2,57,0,2,2,2,2,3,3,258,0,2,2,6,9,37,37,0.73,0.79,485927.527912651,358470.6474149961,72163.47683555554,1.755,2.38,11.82,0.173,0.234,1.164,1.93,2.617,12.998,0.037,0.05,0.249,0.0,0.0,0.0,0.004,0.006,0.028,0.004,0.006,0.028,0.004,0.006,0.028,0.004,0.006,0.028,0.004,0.006,0.028,0.004,0.006,0.028,0.117,0.159,0.79,0.0,0.0,0.0,0.004,0.006,0.028,0.004,0.006,0.028,0.004,0.006,0.028,0.004,0.006,0.028,0.006,0.008,0.042,0.006,0.008,0.042,0.531,0.72,3.575,0.0,0.0,0.0,0.004,0.006,0.028,0.004,0.006,0.028,0.012,0.017,0.083,0.019,0.025,0.125,0.076,0.103,0.513,0.076,0.103,0.513
NJ- RIDGEWOOD,767.0,44.0,850.0,19,0,4,4,4,4,7,7,63,0,4,4,4,4,10,10,291,121,4,4,10,15,55,55,0.66,0.56,597514.6587573456,441564.2107619417,96389.70041668287,1.284,1.737,7.957,0.074,0.1,0.456,1.423,1.925,8.818,0.032,0.043,0.197,0.0,0.0,0.0,0.007,0.009,0.041,0.007,0.009,0.041,0.007,0.009,0.041,0.007,0.009,0.041,0.012,0.016,0.073,0.012,0.016,0.073,0.105,0.143,0.654,0.0,0.0,0.0,0.007,0.009,0.041,0.007,0.009,0.041,0.007,0.009,0.041,0.007,0.009,0.041,0.017,0.023,0.104,0.017,0.023,0.104,0.487,0.659,3.019,0.203,0.274,1.255,0.007,0.009,0.041,0.007,0.009,0.041,0.017,0.023,0.104,0.025,0.034,0.156,0.092,0.125,0.571,0.092,0.125,0.571
NM- ALBUQUERQUE,3895.0,262.0,4199.0,121,0,49,49,49,49,61,61,385,0,49,50,50,51,82,82,1884,843,51,51,101,143,547,547,0.53,0.54,1680898.2163242968,1263492.0887150597,303175.6477144346,2.317,3.083,12.847,0.156,0.207,0.864,2.498,3.323,13.85,0.072,0.096,0.399,0.0,0.0,0.0,0.029,0.039,0.162,0.029,0.039,0.162,0.029,0.039,0.162,0.029,0.039,0.162,0.036,0.048,0.201,0.036,0.048,0.201,0.229,0.305,1.27,0.0,0.0,0.0,0.029,0.039,0.162,0.03,0.04,0.165,0.03,0.04,0.165,0.03,0.04,0.168,0.049,0.065,0.27,0.049,0.065,0.27,1.121,1.491,6.214,0.502,0.667,2.781,0.03,0.04,0.168,0.03,0.04,0.168,0.06,0.08,0.333,0.085,0.113,0.472,0.325,0.433,1.804,0.325,0.433,1.804
NV- LAS VEGAS,6518.0,597.0,7099.0,125,0,46,46,46,47,58,58,395,0,46,47,47,49,73,73,2471,1328,53,53,112,159,617,617,0.62,0.79,2959181.8854854093,2184567.963021588,420699.25448056625,2.203,2.984,15.493,0.202,0.273,1.419,2.399,3.25,16.874,0.042,0.057,0.297,0.0,0.0,0.0,0.016,0.021,0.109,0.016,0.021,0.109,0.016,0.021,0.109,0.016,0.022,0.112,0.02,0.027,0.138,0.02,0.027,0.138,0.133,0.181,0.939,0.0,0.0,0.0,0.016,0.021,0.109,0.016,0.022,0.112,0.016,0.022,0.112,0.017,0.022,0.116,0.025,0.033,0.174,0.025,0.033,0.174,0.835,1.131,5.874,0.449,0.608,3.157,0.018,0.024,0.126,0.018,0.024,0.126,0.038,0.051,0.266,0.054,0.073,0.378,0.209,0.282,1.467,0.209,0.282,1.467
NV- RENO,1931.0,367.0,2467.0,109,0,29,29,29,29,43,43,344,0,29,30,32,32,51,51,1024,501,29,29,51,70,269,269,0.59,0.71,884121.1647964991,680068.5715577328,168325.77941103387,2.184,2.839,11.472,0.415,0.54,2.18,2.79,3.628,14.656,0.123,0.16,0.648,0.0,0.0,0.0,0.033,0.043,0.172,0.033,0.043,0.172,0.033,0.043,0.172,0.033,0.043,0.172,0.049,0.063,0.255,0.049,0.063,0.255,0.389,0.506,2.044,0.0,0.0,0.0,0.033,0.043,0.172,0.034,0.044,0.178,0.036,0.047,0.19,0.036,0.047,0.19,0.058,0.075,0.303,0.058,0.075,0.303,1.158,1.506,6.083,0.567,0.737,2.976,0.033,0.043,0.172,0.033,0.043,0.172,0.058,0.075,0.303,0.079,0.103,0.416,0.304,0.396,1.598,0.304,0.396,1.598
NY- ALBANY,4671.0,368.0,5435.0,122,0,30,30,30,32,56,56,397,0,30,34,34,37,77,77,2026,564,35,35,90,128,503,503,0.63,0.66,1734494.37449023,1353215.0110073083,326422.4537650728,2.693,3.452,14.31,0.212,0.272,1.127,3.133,4.016,16.65,0.07,0.09,0.374,0.0,0.0,0.0,0.017,0.022,0.092,0.017,0.022,0.092,0.017,0.022,0.092,0.018,0.024,0.098,0.032,0.041,0.172,0.032,0.041,0.172,0.229,0.293,1.216,0.0,0.0,0.0,0.017,0.022,0.092,0.02,0.025,0.104,0.02,0.025,0.104,0.021,0.027,0.113,0.044,0.057,0.236,0.044,0.057,0.236,1.168,1.497,6.207,0.325,0.417,1.728,0.02,0.026,0.107,0.02,0.026,0.107,0.052,0.067,0.276,0.074,0.095,0.392,0.29,0.372,1.541,0.29,0.372,1.541
NY- BINGHAMTON,828.0,54.0,916.0,17,0,8,8,8,8,9,9,54,0,8,8,8,8,12,12,367,115,8,8,15,21,85,85,0.58,0.69,336909.69450244604,260066.63858444244,67681.01344466017,2.458,3.184,12.234,0.16,0.208,0.798,2.719,3.522,13.534,0.05,0.065,0.251,0.0,0.0,0.0,0.024,0.031,0.118,0.024,0.031,0.118,0.024,0.031,0.118,0.024,0.031,0.118,0.027,0.035,0.133,0.027,0.035,0.133,0.16,0.208,0.798,0.0,0.0,0.0,0.024,0.031,0.118,0.024,0.031,0.118,0.024,0.031,0.118,0.024,0.031,0.118,0.036,0.046,0.177,0.036,0.046,0.177,1.089,1.411,5.422,0.341,0.442,1.699,0.024,0.031,0.118,0.024,0.031,0.118,0.045,0.058,0.222,0.062,0.081,0.31,0.252,0.327,1.256,0.252,0.327,1.256
